,main_category,location,model,price,page,weekday,region,colour_type
73730,2,4,1,57,2,1,2,5
73731,2,5,1,38,2,1,2,1
73732,2,4,1,38,1,1,2,2
73754,2,1,1,57,1,1,1,2
73755,2,1,2,57,1,1,1,3
73756,2,1,1,52,1,1,1,3
73757,2,2,1,52,1,1,1,4
73758,2,2,2,52,1,1,1,1
73759,2,3,1,38,1,1,1,1
73760,2,3,2,52,1,1,1,2
73761,2,3,1,48,1,1,1,1
73762,2,4,1,67,1,1,1,2
73763,2,4,1,43,1,1,1,2
73764,2,4,1,38,1,1,1,2
73765,2,5,2,62,1,1,1,3
73766,2,5,1,62,1,1,1,2
73767,2,6,2,38,1,1,1,1
73768,2,2,1,67,2,1,1,2
73769,2,1,1,38,2,1,1,4
73770,2,3,1,57,2,1,1,2
73771,2,2,1,38,2,1,1,3
73772,2,6,1,48,2,1,1,2
73773,2,4,1,38,2,1,1,5
73774,2,4,1,62,2,1,1,2
73775,2,5,1,38,2,1,1,1
73776,2,5,2,33,2,1,1,1
73777,1,2,2,38,1,1,1,3
73778,1,2,1,43,1,1,1,3
73779,1,4,1,38,1,1,1,3
73780,1,6,1,38,1,1,1,2
73781,3,1,2,28,1,1,1,2
73782,3,2,1,33,1,1,1,1
73783,3,1,2,23,1,1,1,1
73784,3,3,1,48,1,1,1,1
73785,3,4,1,33,1,1,1,3
73786,3,4,1,43,1,1,1,1
73787,3,5,1,33,1,1,1,1
73788,3,6,1,48,1,1,1,1
73789,3,6,1,28,1,1,1,4
73790,3,6,1,48,1,1,1,5
73791,3,1,1,48,2,1,1,3
73792,3,1,2,48,2,1,1,4
73793,3,2,1,43,2,1,1,3
73794,3,3,1,33,2,1,1,2
73795,3,4,2,48,2,1,1,2
73796,3,4,2,52,2,1,1,1
73797,3,4,2,52,2,1,1,1
73798,3,5,1,33,2,1,1,2
73799,3,5,1,48,2,1,1,1
73800,3,6,1,48,2,1,1,3
73801,3,6,1,50,2,1,1,5
73802,3,6,1,43,2,1,1,1
73803,3,3,2,28,3,1,1,1
73804,3,2,1,28,3,1,1,3
73805,3,2,2,28,3,1,1,1
73806,3,1,1,77,3,1,1,1
73807,3,1,1,43,3,1,1,2
73808,3,4,1,48,3,1,1,2
73809,3,4,2,18,3,1,1,4
73810,3,4,1,28,3,1,1,1
73811,3,5,2,26,3,1,1,2
73812,3,6,1,38,3,1,1,1
73813,3,6,1,57,3,1,1,1
73814,3,5,1,20,3,1,1,1
73815,3,1,1,48,4,1,1,4
73816,3,1,2,57,4,1,1,1
73817,3,1,2,33,4,1,1,4
73818,3,2,2,48,4,1,1,1
73819,3,2,2,52,4,1,1,4
73820,3,4,1,33,1,1,1,3
73821,3,4,1,43,1,1,1,1
73822,3,4,2,28,1,1,1,5
73823,3,3,1,48,1,1,1,1
73824,3,4,1,33,1,1,1,3
73840,2,6,1,52,1,1,1,3
73841,2,5,1,38,1,1,1,5
73842,2,1,1,57,1,1,1,2
73843,3,1,2,57,4,1,1,1
73844,3,6,1,48,1,1,1,1
73845,3,2,1,43,2,1,1,3
73846,3,3,1,28,2,1,1,1
73847,3,5,1,48,2,1,1,1
73848,3,6,1,43,2,1,1,1
73849,3,5,2,26,3,1,1,2
73850,3,5,2,20,3,1,1,5
73851,3,5,2,20,3,1,1,5
73852,3,2,1,28,3,1,1,3
73853,3,1,2,33,4,1,1,4
73854,1,1,1,43,1,1,1,3
73855,1,1,1,72,1,1,1,3
73856,1,2,1,43,1,1,1,3
73857,1,3,1,62,1,1,1,3
73858,1,4,1,38,1,1,1,2
73859,1,2,1,28,3,1,1,1
73860,2,3,1,57,2,1,1,2
73861,2,3,1,57,2,1,1,4
73862,2,2,1,57,2,1,1,3
73863,3,2,1,33,2,1,1,3
73864,3,1,1,48,4,1,1,4
73865,1,1,1,43,1,1,1,3
73866,1,1,1,72,1,1,1,3
73867,1,2,1,43,1,1,1,3
73868,1,2,1,43,1,1,1,3
73869,1,3,1,82,1,1,1,3
73953,2,4,1,57,2,1,1,5
74002,3,6,1,48,1,1,1,1
74003,3,3,2,48,1,1,1,2
74004,3,2,2,28,3,1,1,1
74005,1,2,2,38,1,1,1,3
74006,1,2,1,43,1,1,1,3
74007,1,4,1,62,1,1,1,3
74008,2,4,1,67,1,1,1,2
74009,2,1,2,57,1,1,1,3
74010,2,3,1,57,2,1,1,2
74011,2,3,1,38,2,1,1,1
74012,1,4,1,38,1,1,1,2
74013,3,6,1,28,1,1,1,4
74014,3,4,1,43,1,1,1,1
74015,3,1,2,33,4,1,1,4
74047,1,5,2,33,1,1,4,1
74048,3,4,2,52,2,1,1,1
74049,3,3,1,33,2,1,1,2
74053,2,4,1,67,1,1,1,2
74114,1,2,2,38,3,1,1,2
74115,1,1,1,62,3,1,1,2
74116,1,4,1,60,2,1,1,2
74117,1,6,2,33,2,1,1,1
74254,3,1,1,43,1,1,2,3
74255,2,6,2,38,1,1,2,1
74363,3,5,1,48,1,1,5,5
74364,2,1,1,67,2,1,5,3
74365,2,4,1,38,2,1,5,5
74366,2,2,1,38,2,1,5,3
74367,2,2,1,38,2,1,5,3
74449,1,6,1,62,1,1,1,2
74450,1,5,1,28,1,1,1,1
74451,1,6,1,38,1,1,1,2
74452,1,6,1,38,1,1,1,2
74453,1,6,1,38,2,1,1,2
74454,1,4,1,38,2,1,1,1
74455,1,1,2,33,2,1,1,3
74456,1,1,2,38,2,1,1,2
74457,1,1,2,38,2,1,1,2
74458,1,1,1,62,2,1,1,1
74459,1,5,1,38,2,1,1,2
74460,1,1,1,62,3,1,1,2
74461,1,1,1,62,3,1,1,1
74462,1,1,1,62,3,1,1,1
74463,1,1,1,38,3,1,1,2
74464,1,1,1,38,3,1,1,2
74465,1,2,2,38,3,1,1,2
74466,1,3,1,43,1,1,1,3
74467,1,5,2,33,1,1,1,1
74468,1,1,2,38,2,1,1,2
74469,1,1,2,33,2,1,1,3
74470,2,3,2,52,1,1,1,2
74471,2,2,1,57,2,1,1,3
74472,2,1,1,67,2,1,1,3
74473,2,1,1,52,1,1,1,3
74474,2,5,2,62,1,1,1,3
74475,2,4,1,43,1,1,1,2
74476,2,4,1,43,1,1,1,2
74477,2,6,1,52,1,1,1,3
74478,2,6,1,52,1,1,1,3
74479,2,1,1,57,1,1,1,2
74480,3,2,1,48,1,1,1,3
74481,3,6,1,28,1,1,1,4
74482,3,4,1,43,1,1,1,1
74483,3,4,1,43,1,1,1,1
74484,3,6,1,48,1,1,1,1
74485,3,3,1,28,2,1,1,1
74486,3,4,2,52,2,1,1,1
74487,3,5,1,33,2,1,1,3
74488,3,5,1,33,2,1,1,3
74489,3,5,1,48,2,1,1,1
74490,3,6,1,57,3,1,1,1
74491,3,6,1,57,3,1,1,1
74492,3,1,2,33,4,1,1,4
74518,2,3,1,38,1,1,1,1
74519,2,2,1,52,1,1,1,2
74520,3,2,1,48,1,1,1,3
74521,3,1,1,43,1,1,1,3
74522,3,5,1,23,1,1,1,5
74627,1,4,1,38,1,1,1,3
74628,1,4,1,62,1,1,1,3
74629,1,3,1,82,1,1,1,3
74630,1,3,1,82,1,1,1,3
74631,1,4,1,38,1,1,1,2
74632,1,6,1,62,1,1,1,2
74633,1,5,1,38,2,1,1,1
74634,3,5,1,33,2,1,1,3
74635,3,4,2,28,2,1,1,2
74636,3,6,1,50,2,1,1,5
74637,3,3,1,55,3,1,1,3
74638,3,4,1,28,3,1,1,1
74639,3,6,1,57,3,1,1,1
74640,3,1,2,33,4,1,1,4
74641,3,1,2,57,4,1,1,1
74642,1,2,1,62,2,1,1,2
74686,2,6,2,38,1,1,4,1
74724,3,5,2,20,3,1,1,5
74725,3,5,1,20,3,1,1,1
74747,1,4,1,62,1,1,1,3
74748,1,2,1,43,1,1,1,3
74758,1,5,2,62,2,1,1,1
74759,1,1,1,62,2,1,1,1
74760,1,2,1,62,2,1,1,2
74761,1,5,2,62,2,1,1,1
74762,1,5,1,38,2,1,1,1
74763,1,5,1,38,2,1,1,1
74764,1,5,2,62,2,1,1,1
74765,2,5,1,57,2,1,1,5
74766,2,6,1,48,2,1,1,2
74767,2,4,1,62,2,1,1,2
74768,3,3,1,48,1,1,1,1
74769,3,4,2,28,1,1,1,5
74770,3,1,2,28,1,1,1,2
74771,3,6,1,50,2,1,1,5
74772,3,4,2,52,2,1,1,1
74773,3,2,2,28,3,1,1,1
74781,1,4,1,38,1,1,1,2
74782,1,2,1,43,1,1,1,3
74851,1,1,1,43,1,0,1,3
74852,1,1,1,43,1,0,1,3
74853,1,5,2,33,1,0,1,1
74854,3,1,1,48,2,0,1,3
74855,3,1,2,33,4,0,1,4
74911,2,2,1,52,1,0,1,4
74912,2,1,1,67,2,0,1,3
74913,2,4,1,62,2,0,1,2
74914,2,3,1,57,2,0,1,2
74943,1,4,1,62,1,0,1,3
74944,3,2,2,43,2,0,1,3
74945,3,2,2,43,2,0,1,3
74946,3,3,1,48,1,0,1,4
74947,1,1,1,72,1,0,1,3
74948,1,2,1,43,1,0,1,3
74949,1,3,1,43,1,0,1,3
74975,1,1,1,72,1,0,1,3
74976,3,2,1,48,1,0,1,2
74977,3,4,2,28,2,0,1,2
74978,2,6,2,38,1,0,1,1
74979,2,2,1,52,1,0,1,4
74980,2,6,2,38,1,0,1,1
74987,3,6,1,28,1,0,1,4
74988,3,5,1,23,1,0,1,5
74989,2,2,1,57,2,0,1,3
74990,2,2,1,57,2,0,1,3
74991,2,3,1,57,2,0,1,4
74992,2,3,1,57,2,0,1,4
74993,2,3,1,38,2,0,1,1
74994,2,5,1,57,2,0,1,5
74995,3,1,1,43,1,0,1,3
74996,3,1,1,43,1,0,1,3
74997,3,6,1,48,1,0,1,1
74998,3,2,1,28,3,0,1,4
74999,3,2,1,28,3,0,1,4
75000,3,3,1,55,3,0,1,3
75001,3,3,1,55,3,0,1,3
75002,2,5,2,62,1,0,1,3
75003,2,4,1,67,1,0,1,2
75004,1,2,1,43,1,0,1,3
75037,1,1,1,28,1,0,1,4
75057,4,5,2,38,1,0,4,2
75058,4,2,1,43,3,0,4,2
75059,4,1,1,43,4,0,4,2
75060,4,1,1,38,1,0,4,3
75083,1,1,1,28,1,0,2,4
75084,1,6,1,62,1,0,2,2
75085,1,1,1,62,3,0,2,1
75086,1,1,1,62,3,0,2,2
75087,1,2,2,38,3,0,2,2
75088,3,1,1,57,2,0,2,1
75089,3,3,1,55,3,0,2,1
75090,2,6,1,48,2,0,2,2
75091,4,5,1,38,4,0,2,5
75233,2,3,1,57,2,0,1,2
75364,1,5,2,33,1,0,1,1
75365,1,6,1,33,2,0,1,1
75366,1,6,2,33,2,0,1,1
75396,2,3,1,57,2,0,2,2
75397,2,3,1,57,2,0,2,2
75715,3,3,1,48,1,0,1,4
75740,1,6,1,33,1,0,1,1
75741,1,2,2,38,1,0,1,3
75742,1,5,2,62,2,0,1,1
75743,1,1,1,62,3,0,1,2
75744,2,2,1,57,2,0,1,3
75745,2,6,1,48,2,0,1,2
75746,3,1,1,57,2,0,1,1
75747,3,3,1,28,2,0,1,1
75748,3,5,1,48,2,0,1,1
75749,3,2,1,28,3,0,1,4
75750,3,3,1,55,3,0,1,3
75751,3,3,1,55,3,0,1,1
75752,3,6,1,38,3,0,1,1
75753,3,1,2,57,4,0,1,1
75756,1,1,1,28,1,0,1,4
75784,1,5,2,62,2,0,1,1
75895,1,5,2,62,2,0,1,1
75906,1,4,1,62,1,0,4,3
75907,1,6,1,33,1,0,4,1
75908,1,3,1,82,1,0,4,3
75909,1,1,1,62,2,0,4,1
75910,1,5,1,38,2,0,4,1
75911,3,6,1,48,1,0,4,1
75912,3,2,2,28,3,0,4,1
75913,3,5,2,26,3,0,4,2
75914,4,5,1,43,2,0,4,5
75915,4,3,2,28,4,0,4,1
75916,4,2,1,43,5,0,4,3
75917,2,3,1,38,1,0,4,1
75918,4,2,1,38,1,0,4,2
75919,4,1,1,38,1,0,4,3
75920,4,3,1,43,2,0,4,2
75921,4,5,2,33,3,0,4,1
75922,4,6,1,33,4,0,4,1
75923,4,4,2,48,5,0,4,1
75924,2,3,1,38,1,0,4,1
75962,2,3,1,57,2,0,1,2
75963,3,1,2,28,1,0,1,2
75964,3,4,1,33,1,0,1,3
75965,3,1,1,48,2,0,1,3
75966,3,4,1,48,3,0,1,2
75967,1,1,1,62,2,0,1,1
75968,1,5,1,38,2,0,1,2
75969,2,2,1,52,1,0,1,4
75970,2,2,1,38,2,0,1,3
75971,2,2,1,67,2,0,1,2
76160,1,5,1,28,1,0,1,1
76161,1,4,2,43,2,0,1,1
76162,1,5,2,62,2,0,1,1
76163,1,3,1,38,2,0,1,1
76164,1,3,1,38,2,0,1,2
76165,1,2,1,43,3,0,1,2
76166,1,3,1,55,2,0,1,3
76167,2,1,1,52,1,0,1,3
76168,2,2,1,52,1,0,1,4
76169,3,4,1,43,1,0,1,1
76170,3,1,1,57,2,0,1,1
76852,3,1,1,48,2,0,1,3
76853,3,6,1,48,2,0,1,3
76854,2,4,1,67,1,0,1,2
76855,1,6,1,33,1,0,1,1
76856,1,4,2,43,2,0,1,1
76857,3,1,1,43,1,0,1,3
76858,3,1,1,43,1,0,1,3
76859,3,2,1,48,1,0,1,3
76860,3,2,1,48,1,0,1,3
76861,3,5,1,48,1,0,1,5
76862,3,4,2,18,3,0,1,4
76863,3,2,2,48,4,0,1,1
76864,2,1,2,57,1,0,1,3
76865,1,1,1,28,1,0,1,4
76866,1,1,1,43,1,0,1,3
76867,1,1,1,72,1,0,1,3
76868,1,1,1,72,1,0,1,3
76869,1,2,2,38,1,0,1,3
76870,1,2,2,38,1,0,1,3
76871,1,2,1,43,1,0,1,3
76872,1,2,1,43,1,0,1,3
76873,1,2,1,43,1,0,1,3
76874,1,2,1,43,1,0,1,3
76875,1,3,1,43,1,0,1,3
76876,1,3,1,62,1,0,1,3
76877,1,3,1,82,1,0,1,3
76878,1,4,1,38,1,0,1,2
76879,2,1,1,57,1,0,1,2
76880,2,1,2,57,1,0,1,3
76881,2,2,1,52,1,0,1,4
76882,2,2,1,52,1,0,1,4
76883,2,2,1,52,1,0,1,2
76884,2,3,1,48,1,0,1,1
76885,2,4,1,67,1,0,1,2
76886,2,4,1,43,1,0,1,2
76887,2,4,1,43,1,0,1,2
76888,2,5,1,62,1,0,1,2
76889,2,6,2,38,1,0,1,1
76890,2,6,2,38,1,0,1,1
76891,3,1,2,28,1,0,1,2
76892,3,1,2,28,1,0,1,2
76893,3,1,1,48,2,0,1,3
77015,2,6,1,52,1,0,1,3
77028,1,1,1,28,1,0,1,4
77029,1,4,1,62,1,0,1,3
77030,1,6,1,62,1,0,1,2
77031,1,5,2,33,1,0,1,1
77032,2,5,1,62,1,0,1,2
77033,3,5,1,23,1,0,1,5
77034,3,3,1,48,1,0,1,4
77035,1,1,1,62,3,0,1,1
77036,3,2,1,48,1,0,1,3
77041,1,3,1,82,1,0,1,3
77042,1,1,1,43,1,0,1,3
77043,1,4,1,38,1,0,1,2
77044,1,5,1,60,1,0,1,3
77045,1,2,1,43,1,0,1,3
77046,1,1,1,62,2,0,1,1
77047,1,5,1,38,2,0,1,2
77048,2,1,1,57,1,0,1,2
77049,2,2,1,57,2,0,1,3
77050,2,3,1,57,2,0,1,2
77051,3,2,1,48,1,0,1,3
77052,3,2,1,48,1,0,1,3
77062,2,2,1,52,1,0,1,4
77075,1,5,2,62,2,0,1,1
77076,1,5,2,62,2,0,1,1
77077,1,5,2,62,2,0,1,1
77078,1,2,2,33,2,0,1,1
77079,1,5,2,62,2,0,1,1
77080,3,1,1,38,3,0,1,4
77093,3,1,1,57,2,0,1,1
77094,1,2,2,38,1,0,1,3
77095,1,1,1,72,1,0,1,3
77096,2,1,1,57,1,0,1,2
77194,1,1,1,72,1,0,1,3
77195,1,1,1,28,1,0,1,4
77196,1,1,1,43,1,0,1,3
77197,1,3,1,43,1,0,1,3
77198,1,5,1,28,1,0,1,1
77199,1,6,1,62,1,0,1,2
77200,1,6,1,38,1,0,1,2
77201,1,1,1,28,1,0,1,4
77202,1,4,1,62,1,0,1,3
77315,3,2,1,48,1,1,1,3
77316,1,1,1,43,1,1,4,3
77317,1,1,1,72,1,1,4,3
77318,1,2,1,43,1,1,4,3
77319,1,1,1,43,1,1,4,3
77320,1,1,1,72,1,1,4,3
77321,1,2,1,43,1,1,4,3
77322,3,6,1,48,2,1,4,3
77323,1,2,1,43,1,1,4,3
77324,2,5,1,62,1,1,1,2
77325,3,3,2,48,1,1,1,2
77330,1,2,2,38,1,1,1,3
77331,2,2,1,52,1,1,5,4
77332,1,5,2,33,1,1,5,1
77333,1,5,1,28,1,1,5,1
77334,1,6,1,33,1,1,5,1
77335,1,5,2,33,1,1,5,1
77336,1,1,1,62,2,1,5,1
77337,1,5,1,28,1,1,5,1
77338,1,3,1,62,3,1,5,2
77339,1,6,1,38,1,1,5,2
77340,1,4,1,38,1,1,5,3
77341,1,3,1,62,3,1,5,2
77342,2,6,1,48,2,1,5,2
77343,2,2,1,38,2,1,5,3
77344,2,1,1,38,2,1,5,4
77345,2,1,1,52,1,1,5,3
77346,2,2,1,52,1,1,5,2
77347,2,1,1,52,1,1,5,3
77348,2,1,2,57,1,1,5,3
77349,2,1,1,57,1,1,5,2
77350,3,6,1,50,2,1,5,5
77351,1,6,1,33,1,1,5,1
77352,1,5,1,38,2,1,5,1
77353,1,1,1,62,2,1,5,1
77354,3,5,1,20,3,1,5,1
77355,3,6,1,57,3,1,5,1
77356,3,1,1,48,4,1,5,4
77357,3,1,2,57,4,1,5,1
77358,3,2,1,33,2,1,5,3
77360,2,5,1,38,1,1,1,5
77361,2,5,1,57,2,1,1,5
77362,2,2,1,57,2,1,1,3
77363,1,2,2,38,1,1,1,3
77364,1,1,1,62,2,1,1,1
77365,1,2,1,28,3,1,1,1
77415,1,3,1,43,1,1,1,3
77416,1,4,1,38,1,1,1,3
77417,1,2,1,43,1,1,1,3
77418,1,1,1,43,1,1,1,3
77419,1,4,1,38,1,1,1,2
77420,1,3,1,82,1,1,1,3
77421,1,1,1,62,2,1,5,1
77422,1,5,2,62,2,1,5,1
77423,1,5,1,38,2,1,5,1
77424,3,3,1,48,1,1,5,4
77425,3,3,2,48,1,1,5,2
77426,3,4,2,28,1,1,5,5
77464,1,1,1,62,2,1,2,1
77480,2,3,1,38,1,1,2,1
77481,2,3,2,52,1,1,2,2
77482,2,3,2,52,1,1,2,2
77504,2,1,2,57,1,1,1,3
77505,2,6,1,52,1,1,1,3
77506,2,6,1,52,1,1,1,3
77507,3,2,1,48,1,1,1,3
77508,3,6,1,48,1,1,1,5
77515,1,2,2,38,1,1,1,3
77516,1,1,1,43,1,1,1,3
77517,1,1,1,72,1,1,1,3
77518,2,1,2,57,1,1,1,3
77519,2,2,1,52,1,1,1,4
77520,3,4,1,33,1,1,1,3
77521,1,5,2,33,1,1,1,1
77522,2,2,1,52,1,1,1,4
77523,2,1,1,52,1,1,1,3
77524,2,1,1,57,1,1,1,2
77525,2,3,1,57,2,1,1,4
77526,2,6,1,52,1,1,1,3
77527,3,6,1,38,3,1,1,1
77528,3,5,2,20,3,1,1,5
77529,3,5,2,20,3,1,1,5
77530,1,5,2,62,2,1,1,1
77531,1,4,2,43,2,1,1,1
77532,1,2,1,62,2,1,1,2
77533,1,2,2,38,1,1,1,3
77534,1,4,1,62,1,1,1,3
77535,1,4,1,38,1,1,1,3
77536,1,4,1,38,1,1,1,2
77537,1,2,1,43,1,1,1,3
78131,2,4,1,43,1,1,5,2
78132,2,5,2,62,1,1,5,3
78133,2,1,2,57,1,1,5,3
78134,2,5,1,38,1,1,1,5
78135,2,6,1,52,1,1,1,3
78145,3,2,1,33,1,1,1,1
78153,4,4,2,65,1,1,2,2
78154,4,2,1,23,1,1,2,3
78155,3,1,1,57,2,1,2,1
78156,3,5,1,48,2,1,2,1
78157,3,3,1,55,3,1,2,1
78158,3,1,2,57,4,1,2,1
78159,4,4,1,33,1,1,2,2
78160,4,4,2,33,2,1,2,4
78170,3,4,2,28,1,1,1,5
78171,3,6,1,50,2,1,1,5
78172,3,6,1,50,2,1,1,5
78177,1,5,2,62,2,1,1,1
78178,1,4,1,38,1,1,1,2
78179,1,1,1,72,1,1,1,3
78180,1,2,1,43,1,1,1,3
78181,1,2,2,38,1,1,1,3
78182,1,1,1,43,1,1,1,3
78183,1,1,1,72,1,1,1,3
78184,1,3,1,43,1,1,1,3
78185,1,2,1,62,2,1,1,2
78186,1,2,2,33,2,1,1,1
78187,1,4,1,38,2,1,1,1
78188,1,5,2,62,2,1,1,1
78189,1,5,1,38,2,1,1,2
78190,1,2,2,38,3,1,1,2
78191,1,3,1,62,3,1,1,2
78192,2,1,1,57,1,1,1,2
78193,2,2,2,52,1,1,1,1
78194,2,4,1,67,1,1,1,2
78195,2,5,2,62,1,1,1,3
78196,2,5,1,38,1,1,1,5
78197,2,6,2,38,1,1,1,1
78198,2,1,1,38,2,1,1,4
78199,2,2,1,38,2,1,1,3
78200,2,2,1,57,2,1,1,3
78201,2,3,1,57,2,1,1,2
78202,2,4,1,57,2,1,1,5
78203,2,5,1,38,2,1,1,1
78204,2,6,1,48,2,1,1,2
78205,3,1,2,28,1,1,1,2
78206,3,3,1,48,1,1,1,4
78207,3,4,1,43,1,1,1,1
78208,3,5,1,23,1,1,1,5
78209,3,6,1,48,1,1,1,1
78210,3,2,1,28,3,1,1,4
78211,3,1,1,48,4,1,1,4
78212,3,1,2,57,4,1,1,1
78213,1,1,1,72,1,1,1,3
78214,1,5,1,28,1,1,1,1
78215,1,3,1,82,1,1,1,3
78216,1,3,1,43,1,1,1,3
78217,1,4,1,38,1,1,1,3
78218,1,4,1,62,1,1,1,3
78219,1,6,1,33,1,1,1,1
78220,1,5,1,60,1,1,1,3
78221,1,4,1,38,1,1,1,2
78222,1,6,1,62,1,1,1,2
78223,1,5,1,38,2,1,1,1
78224,1,4,1,38,2,1,1,1
78225,1,1,1,62,2,1,1,1
78299,1,1,1,28,1,1,1,4
78300,1,2,2,38,1,1,1,3
78301,3,6,1,28,1,1,1,4
78302,3,1,2,28,1,1,1,2
78303,3,6,1,28,1,1,1,4
78304,2,3,1,38,2,1,1,1
78305,2,3,1,38,2,1,1,1
78306,3,6,1,28,1,1,1,4
78307,2,6,1,52,1,1,1,3
78308,1,1,1,43,1,1,1,3
78309,1,3,1,43,1,1,1,3
78310,1,1,1,43,1,1,1,3
78311,1,4,1,62,1,1,1,3
78312,1,1,1,62,2,1,1,1
78313,1,1,1,43,1,1,1,3
78314,1,5,2,33,1,1,1,1
78315,1,1,1,62,2,1,1,1
78316,1,3,1,62,1,1,1,3
78317,1,1,1,28,1,1,1,4
78318,1,4,1,62,1,1,1,3
78319,1,1,1,43,1,1,1,3
78320,1,5,1,60,1,1,1,3
78321,1,4,1,62,1,1,1,3
78322,1,1,1,62,2,1,1,1
78323,1,4,2,43,2,1,1,1
78324,1,5,1,38,2,1,1,1
78325,1,1,1,62,3,1,1,1
78326,1,2,1,43,3,1,1,2
78327,1,5,1,28,1,1,1,1
78328,3,2,2,52,4,1,1,4
78329,3,2,2,28,3,1,1,1
78340,3,3,2,28,3,1,1,1
78383,3,5,1,23,1,1,1,5
78416,2,3,1,38,2,1,1,1
78417,2,1,1,67,2,1,1,3
78418,3,5,1,23,1,1,1,5
78419,1,4,1,62,1,1,1,3
78420,1,1,1,28,1,1,1,4
78421,1,1,1,43,1,1,1,3
78422,1,4,1,38,1,1,1,3
78423,1,6,1,38,1,1,1,2
78424,1,5,1,60,1,1,1,3
78425,1,4,1,62,1,1,1,3
78426,1,5,1,60,1,1,1,3
78427,1,5,1,28,1,1,1,1
78428,1,4,1,38,1,1,1,2
78429,1,2,1,43,1,1,1,3
78430,1,6,1,62,1,1,1,2
78431,1,1,2,33,2,1,1,3
78432,1,1,1,62,2,1,1,1
78433,1,6,2,33,2,1,1,1
78434,1,2,1,62,2,1,1,2
78435,1,6,1,33,2,1,1,1
78436,1,4,1,60,2,1,1,2
78437,1,1,1,62,3,1,1,2
78438,2,6,1,52,1,1,1,3
78439,2,5,1,38,1,1,1,5
78440,2,1,1,57,1,1,1,2
78441,2,4,1,62,2,1,1,2
78442,2,1,1,38,2,1,1,4
78443,2,2,1,67,2,1,1,2
78444,2,2,1,57,2,1,1,3
78445,2,5,1,38,2,1,1,1
78446,2,3,1,38,2,1,1,1
78447,2,5,1,57,2,1,1,5
78448,2,5,2,33,2,1,1,1
78449,2,3,1,57,2,1,1,2
78450,3,2,1,48,1,1,1,3
78451,3,4,2,28,1,1,1,5
78452,3,3,1,48,1,1,1,1
78453,3,6,1,28,1,1,1,4
78454,3,5,1,33,2,1,1,2
78455,3,4,2,28,2,1,1,2
78456,3,2,1,33,2,1,1,3
78457,3,3,1,33,2,1,1,2
78458,3,1,1,57,2,1,1,1
78459,3,6,1,50,2,1,1,5
78460,3,4,2,28,2,1,1,2
78461,3,2,2,28,3,1,1,1
78462,3,6,1,57,3,1,1,1
78463,3,4,2,18,3,1,1,4
78464,3,4,1,28,3,1,1,1
78465,3,5,2,26,3,1,1,2
78466,3,5,2,20,3,1,1,5
78467,3,5,1,20,3,1,1,1
78468,3,6,1,38,3,1,1,2
78469,3,6,1,38,3,1,1,1
78470,3,1,1,43,3,1,1,2
78477,2,2,1,52,1,1,1,4
78478,2,1,1,52,1,1,1,3
78485,1,6,1,33,1,1,1,1
78486,1,6,1,62,1,1,1,2
78487,3,1,2,23,1,1,1,1
78496,1,5,1,28,1,1,1,1
78497,1,1,1,62,2,1,1,1
78498,2,2,1,67,2,1,1,2
78499,3,3,1,28,2,1,1,1
78500,3,1,2,33,4,1,1,4
78501,2,4,1,38,1,1,1,2
78502,2,5,2,62,1,1,1,3
78503,2,5,1,38,1,1,1,5
78504,2,6,2,38,1,1,1,1
78505,3,6,1,50,2,1,1,5
78506,3,2,2,28,3,1,1,1
78507,2,3,1,57,2,1,1,4
78508,2,1,1,67,2,1,1,3
78509,2,1,1,38,2,1,1,4
78510,2,2,1,38,2,1,1,3
78517,1,5,1,28,1,1,5,1
78518,1,5,2,62,2,1,5,1
78519,1,5,1,38,2,1,5,1
78520,1,1,1,62,2,1,5,1
78521,1,4,1,38,1,1,5,2
78522,3,6,1,50,2,1,5,5
78523,3,1,1,38,3,1,5,4
78524,3,6,1,50,2,1,5,5
78525,3,3,2,48,1,1,5,2
78529,1,3,1,43,1,1,2,3
78530,1,1,1,43,1,1,2,3
78531,1,4,1,62,1,1,2,3
78532,1,4,1,38,1,1,2,3
78533,4,2,2,28,2,1,2,1
78657,3,2,1,48,1,1,2,3
78658,3,2,1,48,1,1,2,3
78700,2,2,1,52,1,1,2,4
78701,2,2,1,52,1,1,2,2
78702,1,3,1,43,1,1,2,3
78703,1,4,1,38,1,1,2,2
78769,1,6,1,33,1,1,1,1
78770,1,5,1,28,1,1,1,1
78771,1,2,2,33,2,1,1,1
78772,1,2,1,48,2,1,1,2
78773,1,6,2,33,2,1,1,1
78774,1,1,2,38,2,1,1,2
78775,1,6,1,33,2,1,1,1
78776,3,2,1,48,1,1,1,3
78901,1,5,1,60,1,1,2,3
78902,1,3,1,43,1,1,2,3
78903,1,2,1,43,1,1,2,3
78904,1,4,1,38,1,1,2,3
78905,1,5,2,33,1,1,2,1
78906,3,1,1,43,1,1,2,3
78907,4,4,2,38,1,1,2,2
79150,1,4,1,60,2,1,3,2
79174,3,2,2,28,3,1,2,1
79175,3,1,2,57,4,1,2,1
79280,2,2,1,38,2,1,1,3
79326,3,5,2,26,3,1,1,2
79327,3,5,2,20,3,1,1,5
79328,3,5,1,20,3,1,1,1
79329,3,2,1,28,3,1,1,3
79330,3,1,1,48,4,1,1,4
79331,3,1,2,57,4,1,1,1
79332,1,4,1,62,1,1,1,3
79333,1,1,1,72,1,1,1,3
